"","indicat_procedure","airport","SID/STAR","procedure","entry_exit_waypoint","Runway","waypoint","dist(NM)","Rumo(°)","FL_min","FL_max","Fl_exato","Pto_espera","Ang_espera_1","Ang_espera_2","Merge point","way","procedure_set","lat_air","long_air","lat","long","indicat"
"3219",499,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-1","EDREX","32","PUDNI",16.5,177,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-26.753619444,-48.981622222,441
"3220",499,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-1","EDREX","32","BUVRO",18.5,177,"140","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.007336111,-48.861305556,441
"3221",499,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-1","EDREX","32","ILNUL",12.7,182,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.291497222,-48.725833333,441
"3222",499,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-1","EDREX","32","DIMOG",12,141,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.493341667,-48.653438889,441
"3223",499,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-1","EDREX","32","SEBTI",9.3,141,"70","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.596908333,-48.461638889,441
"3224",499,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-1","EDREX","32","EPKON",NA,NA,"40","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.67715,-48.312038889,441
"3225",500,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-2","PUBIS","32","PUBIS",62.1,217,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-26.032744444,-48.032544444,442
"3226",500,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-2","PUBIS","32","FL941",27.6,197,"150","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.030233333,-48.349294444,442
"3227",500,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-2","PUBIS","32","FL942",11.1,197,"70","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.491611111,-48.322769444,442
"3228",500,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-2","PUBIS","32","EPKON",NA,NA,"40","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.67715,-48.312038889,442
"3229",501,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-3","EDGED","32","EDGED",21.4,237,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,NA,NA,443
"3230",501,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-3","EDGED","32","FL953",27.9,254,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.175027778,-47.561030556,443
"3231",501,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-3","EDGED","32","FL943",22.2,253,"NA","NA","NA","SIM","254","74","NÃ£o",3,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.455513889,-47.978702778,443
"3232",501,"SBFL","STAR","STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32-3","EDGED","32","EPKON",NA,NA,"40","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV EDREX 1B - EGDED 1B - PUBIS 1B RWY 32",-27.67434088,-48.5460263,-27.67715,-48.312038889,443
"3233",502,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-1","VAPAP","32","VAPAP",35.9,118,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.4823,-50.103533333,559
"3234",502,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-1","VAPAP","32","FL947",13.8,118,"200","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.573713889,-49.439205556,559
"3235",502,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-1","VAPAP","32","FL946",12,118,"NA","NA","NA","SIM","118","298","NÃ£o",1,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.608116667,-49.182636111,559
"3236",502,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-1","VAPAP","32","UTBES",10.3,119,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.637458333,-48.960772222,559
"3237",502,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-1","VAPAP","32","ILRUK",5.9,141,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.664908333,-48.769991667,559
"3238",502,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-1","VAPAP","32","FL994",5,141,"60","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.715883333,-48.675752778,559
"3239",502,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-1","VAPAP","32","FL813",10.4,141,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.759225,-48.595458333,559
"3240",502,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-1","VAPAP","32","ANDUT",NA,NA,"40","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.848794444,-48.429038889,559
"3241",503,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-2","DADMO","32","DADMO",28.8,56,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-28.474008333,-49.671413889,560
"3242",503,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-2","DADMO","32","DONRO",18.4,55,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-28.087322222,-49.348255556,560
"3243",503,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-2","DADMO","32","FL996",15.5,59,"NA","NA","NA","SIM","55","235","NÃ£o",2,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.838983333,-49.145002778,560
"3244",503,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-2","DADMO","32","UTBES",10.3,119,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.637458333,-48.960772222,560
"3245",503,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-2","DADMO","32","ILRUK",5.9,141,"90","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.664908333,-48.769991667,560
"3246",503,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-2","DADMO","32","FL994",5,141,"60","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.715883333,-48.675752778,560
"3247",503,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-2","DADMO","32","FL813",10.4,141,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.759225,-48.595458333,560
"3248",503,"SBFL","STAR","STAR RNAV UTBES 1B RWY 32-2","DADMO","32","ANDUT",NA,NA,"40","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV UTBES 1B RWY 32",-27.67434088,-48.5460263,-27.848794444,-48.429038889,560
"3249",504,"SBGL","STAR","STAR RNAV DIVRO 1A RWY 28 33-1","MOLSU","28 33","MOLSU",56.3,233,NA,"NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV DIVRO 1A RWY 28 33",-22.8133300801561,-43.249630401162,-21.839833333,-42.204833333,422
"3250",504,"SBGL","STAR","STAR RNAV DIVRO 1A RWY 28 33-1","MOLSU","28 33","DIVRO",14.1,278,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV DIVRO 1A RWY 28 33",-22.8133300801561,-43.249630401162,-22.659561111,-42.702438889,422
"3251",504,"SBGL","STAR","STAR RNAV DIVRO 1A RWY 28 33-1","MOLSU","28 33","KETUX",9.9,234,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV DIVRO 1A RWY 28 33",-22.8133300801561,-43.249630401162,-22.722333333,-42.947666667,422
"3252",504,"SBGL","STAR","STAR RNAV DIVRO 1A RWY 28 33-1","MOLSU","28 33","OPSID",NA,NA,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV DIVRO 1A RWY 28 33",-22.8133300801561,-43.249630401162,-22.864487028,-43.040163222,422
"3253",505,"SBGL","STAR","STAR RNAV DIVRO 1A RWY 28 33-2","ADA","28 33","ADA",34.9,308,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV DIVRO 1A RWY 28 33",-22.8133300801561,-43.249630401162,-22.81277389,-42.09533917,423
"3254",505,"SBGL","STAR","STAR RNAV DIVRO 1A RWY 28 33-2","ADA","28 33","DIVRO",14.1,278,"80","NA","NA","SIM","278","98","NÃ£o",2,"STAR RNAV DIVRO 1A RWY 28 33",-22.8133300801561,-43.249630401162,-22.659561111,-42.702438889,423
"3255",505,"SBGL","STAR","STAR RNAV DIVRO 1A RWY 28 33-2","ADA","28 33","KETUX",9.9,234,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV DIVRO 1A RWY 28 33",-22.8133300801561,-43.249630401162,-22.722333333,-42.947666667,423
"3256",505,"SBGL","STAR","STAR RNAV DIVRO 1A RWY 28 33-2","ADA","28 33","OPSID",NA,NA,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV DIVRO 1A RWY 28 33",-22.8133300801561,-43.249630401162,-22.864487028,-43.040163222,423
"3257",506,"SBGL","STAR","STAR RNAV DIVRO 1B RWY 33-1","MOLSU","33","MOLSU",56.3,233,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV DIVRO 1B RWY 33",-22.8133300801561,-43.249630401162,-21.839833333,-42.204833333,424
"3258",506,"SBGL","STAR","STAR RNAV DIVRO 1B RWY 33-1","MOLSU","33","DIVRO",14.1,278,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV DIVRO 1B RWY 33",-22.8133300801561,-43.249630401162,-22.659561111,-42.702438889,424
"3259",506,"SBGL","STAR","STAR RNAV DIVRO 1B RWY 33-1","MOLSU","33","KETUX",7.2,274,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV DIVRO 1B RWY 33",-22.8133300801561,-43.249630401162,-22.722333333,-42.947666667,424
"3260",506,"SBGL","STAR","STAR RNAV DIVRO 1B RWY 33-1","MOLSU","33","VURUK",NA,NA,"40","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV DIVRO 1B RWY 33",-22.8133300801561,-43.249630401162,-22.760825,-43.069838889,424
"3261",507,"SBGL","STAR","STAR RNAV DIVRO 1B RWY 33-2","ADA","33","ADA",34.9,308,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV DIVRO 1B RWY 33",-22.8133300801561,-43.249630401162,-22.81277389,-42.09533917,425
"3262",507,"SBGL","STAR","STAR RNAV DIVRO 1B RWY 33-2","ADA","33","DIVRO",14.1,278,"80","NA","NA","SIM","278","98","NÃ£o",2,"STAR RNAV DIVRO 1B RWY 33",-22.8133300801561,-43.249630401162,-22.659561111,-42.702438889,425
"3263",507,"SBGL","STAR","STAR RNAV DIVRO 1B RWY 33-2","ADA","33","KETUX",7.2,274,"50","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV DIVRO 1B RWY 33",-22.8133300801561,-43.249630401162,-22.722333333,-42.947666667,425
"3264",507,"SBGL","STAR","STAR RNAV DIVRO 1B RWY 33-2","ADA","33","VURUK",NA,NA,"40","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV DIVRO 1B RWY 33",-22.8133300801561,-43.249630401162,-22.760825,-43.069838889,425
"3265",508,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-1","MAVGU","33","MAVGU",8.2,172,NA,"NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-21.455566667,-44.149744444,489
"3266",508,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-1","MAVGU","33","OGMUK",18,177,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-21.573241667,-44.073613889,489
"3267",508,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-1","MAVGU","33","IVREV",41.5,177,"NA","250","NA","SIM","177","357","NÃ£o",1,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-21.8446,-43.934069444,489
"3268",508,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-1","MAVGU","33","VAKUB",17.7,150,"NA","NA","NA","SIM","177","357","NÃ£o",1,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.469202778,-43.610591667,489
"3269",508,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-1","MAVGU","33","GL033",6,150,"100","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.646099083,-43.356085722,489
"3270",508,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-1","MAVGU","33","IVTAL",11.5,130,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.706127778,-43.269438889,489
"3271",508,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-1","MAVGU","33","VURUK",NA,NA,"40","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.760825,-43.069838889,489
"3272",509,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-2","MEBGA","33","MEBGA",8.7,121,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.419333333,-44.115666667,490
"3273",509,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-2","MEBGA","33","KOSRU",6.7,121,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.439025,-43.960083333,490
"3274",509,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-2","MEBGA","33","PAI",12.8,117,"110","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.45405278,-43.84050694,490
"3275",509,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-2","MEBGA","33","VAKUB",17.7,150,"NA","NA","NA","SIM","177","357","NÃ£o",2,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.469202778,-43.610591667,490
"3276",509,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-2","MEBGA","33","GL033",6,150,"100","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.646099083,-43.356085722,490
"3277",509,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-2","MEBGA","33","IVTAL",11.5,130,"80","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.706127778,-43.269438889,490
"3278",509,"SBGL","STAR","STAR RNAV IVTAL 2A RWY 33-2","MEBGA","33","VURUK",NA,NA,"40","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV IVTAL 2A RWY 33",-22.8133300801561,-43.249630401162,-22.760825,-43.069838889,490
"3279",510,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-1","MAVGU","10 15","MAVGU",8.2,172,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-21.455566667,-44.149744444,503
"3280",510,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-1","MAVGU","10 15","OGMUK",18,177,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-21.573241667,-44.073613889,503
"3281",510,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-1","MAVGU","10 15","IVREV",30.9,177,"NA","250","NA","SIM","177","357","NÃ£o",1,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-21.8446,-43.934069444,503
"3282",510,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-1","MAVGU","10 15","UTNUG",10.6,177,"NA","NA","NA","SIM","177","357","NÃ£o",1,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.309594444,-43.693561111,503
"3283",510,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-1","MAVGU","10 15","VAKUB",6,177,"120","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.469202778,-43.610591667,503
"3284",510,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-1","MAVGU","10 15","GIGSO",5.5,177,"70","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.559527778,-43.563547222,503
"3285",510,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-1","MAVGU","10 15","UTBOM",5.1,177,"63","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.642166667,-43.520333333,503
"3286",510,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-1","MAVGU","10 15","ALMOS",NA,NA,"63","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.718583333,-43.480533333,503
"3287",511,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-2","MOLSU","10 15","MOLSU",18.1,233,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-21.839833333,-42.204833333,504
"3288",511,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-2","MOLSU","10 15","DOKTO",27.9,279,"NA","280","NA","SIM","233","53","NÃ£o",2,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.104266667,-42.364616667,504
"3289",511,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-2","MOLSU","10 15","GL006",10,279,"190","220","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.220897222,-42.849675,504
"3290",511,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-2","MOLSU","10 15","GL014",12.6,279,"190","200","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.26235,-43.023725,504
"3291",511,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-2","MOLSU","10 15","GL016",13.9,279,"150","190","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.314311111,-43.243172222,504
"3292",511,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-2","MOLSU","10 15","SURNA",5,224,"130","NA","NA","SIM","279","99","NÃ£o",2,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.371130556,-43.484769444,504
"3293",511,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-2","MOLSU","10 15","GL017",7.1,224,"NA","120","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.448855556,-43.517241667,504
"3294",511,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-2","MOLSU","10 15","GIGSO",5.5,177,"70","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.559527778,-43.563547222,504
"3295",511,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-2","MOLSU","10 15","UTBOM",5.1,177,"63","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.642166667,-43.520333333,504
"3296",511,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-2","MOLSU","10 15","ALMOS",NA,NA,"63","NA","NA","NÃ£o","NA","NA","NÃ£o",2,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.718583333,-43.480533333,504
"3297",512,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-3","MEBGA","10 15","MEBGA",8.7,121,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.419333333,-44.115666667,505
"3298",512,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-3","MEBGA","10 15","KOSRU",6.7,121,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.439025,-43.960083333,505
"3299",512,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-3","MEBGA","10 15","PAI",5,117,"110","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.45405278,-43.84050694,505
"3300",512,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-3","MEBGA","10 15","GL021",16.7,154,"NA","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.460127778,-43.750579444,505
"3301",512,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-3","MEBGA","10 15","UTBOM",5.1,177,"63","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.642166667,-43.520333333,505
"3302",512,"SBGL","STAR","STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15-3","MEBGA","10 15","ALMOS",NA,NA,"63","NA","NA","NÃ£o","NA","NA","NÃ£o",3,"STAR RNAV MEBGA 1A - UTBOM 2A RWY 10 15",-22.8133300801561,-43.249630401162,-22.718583333,-43.480533333,505
"3303",513,"SBGL","STAR","STAR RNAV PABEB 1A RWY 10-1","AKNUB","10","AKNUB",40,50,"NA","NA","NA","SIM","50","230","NÃ£o",1,"STAR RNAV PABEB 1A RWY 10",-22.8133300801561,-43.249630401162,-24.49416667,-44.573,518
"3304",513,"SBGL","STAR","STAR RNAV PABEB 1A RWY 10-1","AKNUB","10","ROPAS",12.5,87,"NA","280","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1A RWY 10",-22.8133300801561,-43.249630401162,-23.89916667,-44.241,518
"3305",513,"SBGL","STAR","STAR RNAV PABEB 1A RWY 10-1","AKNUB","10","ILTIT",14.5,26,"NA","NA","NA","SIM","26","206","NÃ£o",1,"STAR RNAV PABEB 1A RWY 10",-22.8133300801561,-43.249630401162,-23.808463889,-44.036802778,518
"3306",513,"SBGL","STAR","STAR RNAV PABEB 1A RWY 10-1","AKNUB","10","KABUK",5,26,"NA","220","NA","SIM","26","206","NÃ£o",1,"STAR RNAV PABEB 1A RWY 10",-22.8133300801561,-43.249630401162,-23.566333333,-44.021333333,518
"3307",513,"SBGL","STAR","STAR RNAV PABEB 1A RWY 10-1","AKNUB","10","WJ001",33.2,26,"210","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1A RWY 10",-22.8133300801561,-43.249630401162,-23.482868111,-44.015987111,518
"3308",513,"SBGL","STAR","STAR RNAV PABEB 1A RWY 10-1","AKNUB","10","PABEB",11.3,115,"120","NA","NA","NÃ£o","NA","NA","NÃ£o",1,"STAR RNAV PABEB 1A RWY 10",-22.8133300801561,-43.249630401162,-22.928611111,-43.981111111,518
